"UUID","Database ID","Title","Alternative Title","Contributor","Date","Date Start","Date End","Language","Description","Note","Subject Topical","Subject Name","Subject Geographic","Subject Temporal","Subject Title","Resource Type","Genre","Identifier BNumber","Identifier Accession Number","Identifier Call Number","Identifier ISBN","Identifier ISSN","Identifier Interview ID","Identifier Postcard ID","Identifier LCCN","Identifier OCLC/RLIN","Physical Description Extent","Physical Description Form","Publisher","Place Of Publication","Number of Items","Digital Collections URL"
"4d627ab0-c607-012f-b9e2-58d385a7bc34",27815,"Railway age","","","1918-",1918,"","English","","Numbering Peculiarities Note: Monthly Jan. 1983-","Railroads","","","","","text | still image","Periodicals","b10344466","","TPB+ (Railway age)","","","","","","NYPG764039802-S","v. ill. 31-40 cm.","","Simmons-Boardman Pub. Co.","Bristol, Conn. [etc.]",1,"http://digitalcollections.nypl.org/collections/4d627ab0-c607-012f-b9e2-58d385a7bc34"
"50c8d5f0-c607-012f-53c9-58d385a7bc34",27825,"Collection de meubles et objets de goût.","Collection de meubles et objets de goût.","La Mésangère, Pierre de (1761-1831)","ca. 1801-31",1801,"","","","General Note: Vols. 1-3 have engraved half-title only; vol. 4 has engraved t. p. with editor's monogram, imprint as above and date 180-. Each plate has caption title Meubles et objets de goût or Meubles et voitures.","Decoration and ornament | Carriages & coaches | Furniture","","France","1800-1899","","","","b10675876","","Spencer Coll. French 1801 80-174","","","","","","","4 v. (709 col. plates (ca. 1400 figs.)) 28x40 cm.","","Au Bureau du Journal des dames,","[Paris]",1,"http://digitalcollections.nypl.org/collections/50c8d5f0-c607-012f-53c9-58d385a7bc34"
"532ed500-c607-012f-e85c-58d385a7bc34",27831,"Las Dos Antillas Political Club minutes, 1892-1898.","","Dos Antillas Political Club | Schomburg, Arthur Alfonso, 1874-1938",1892,1892,1898,"","","General Note: Revolutionary organization founded by Arthur A. Schomburg and others in 1892 to work for the independence of Cuba and Puerto Rico.  Dissolved in 1898.","Nationalism | Political clubs","Schomburg, Arthur Alfonso, 1874-1938","Cuba | Puerto Rico | United States","","","","","b11883968","","Sc MG 57","","","","","","NYPW89-A86","Originals: 1 vol. Copies: 1 microfilm reel.","","","",2,"http://digitalcollections.nypl.org/collections/532ed500-c607-012f-e85c-58d385a7bc34"
"56ada210-c607-012f-740f-58d385a7bc34",27840,"Mu dan ting huan hun ji","The return of the soul at the Peony Pavilion","Tang, Xianzu, 1550-1616 | Huang, Jifu, 1580-1652 | Huang, Yikai, 1580-1622 | Huang, Mingqi, b. 1583","1598",1598,"","","","","","","","","","text | still image","Block books | Plays","b16511742","","Spencer Coll Chinese 1598","","","","","","","2 vols. ;  26.7 x 16.2 cm.","woodcuts","","",2,"http://digitalcollections.nypl.org/collections/56ada210-c607-012f-740f-58d385a7bc34"
"634f3af0-c607-012f-9f2d-58d385a7bc34",27871,"Travelguide","","",1946,1946,"","English","","Funding Information Note: Schomburg NEH Humanities Resources Access Project.","African Americans | Vacations | Hotels | Description and travel","","United States","","","text | still image","Periodicals | Directories","b11902666","","Sc 647.9-T (Travelguide)","","","","","","NYPG94-S4811","v.","","Travelguide, Inc.","New York",1,"http://digitalcollections.nypl.org/collections/634f3af0-c607-012f-9f2d-58d385a7bc34"
"67f87cc0-c607-012f-17eb-58d385a7bc34",27883,"The Edison kinetogram","","",1909,1909,1916,"","","","Silent films | Periodicals | Motion pictures | Plots, themes, etc.","","","","","still image | text","Periodicals","","","MFLA [RBS] 95-78","","","","","","","6 v. illus.","","","London",1,"http://digitalcollections.nypl.org/collections/67f87cc0-c607-012f-17eb-58d385a7bc34"
"699a74f0-c607-012f-86b9-58d385a7bc34",27887,"The illuminated pictorial directory of New York. By Jones, Newman & J.S. Ewbank.","","Jones, Newman, & Ewbank","1848",1848,"","","","Ownership and Custodial History Note: 127574A.","Buildings | Pictorial works","","Broadway (New York, N.Y.) | New York (State) | New York | New York (N.Y.)","","","","","b14126427","","*KF 1848 (Illuminated pictorial directory of New York)","","","","","","","4 v. col''d plates. 8vo.","","Published by Jones, Newman, & Ewbank","New York",1,"http://digitalcollections.nypl.org/collections/699a74f0-c607-012f-86b9-58d385a7bc34"
"70599020-c607-012f-01ee-58d385a7bc34",27904,"Conjurers' monthly magazine.","Conjurers' monthly magazine.","Houdini, Harry (1874-1926)",1906,1906,1908,"","","General Note: Revived in 1945 as: New conjurers' magazine.","","","","","","","","b13591374","","MZCA (Conjurers' monthly magazine)","","","","","","","2 v. : ill.","","Conjurers' Magazine Publishing Co.","New York",1,"http://digitalcollections.nypl.org/collections/70599020-c607-012f-01ee-58d385a7bc34"
"80e51000-c607-012f-288f-58d385a7bc34",27943,"Interior design","","Anderson, Harry Vernon, 1902-",1932,1932,"","English","","Statement of Responsibility Note: Editor: H.V. Anderson [June 1935-Sept. 1960]","Interiors","","","","","still image | text","Periodicals","b10759454","","JQN 05-39","","","","","","1587908","v. ill., (part col.), ports. 24-31 cm.","","Interior Design Division of Whitney Communications Corp., etc.","New York, etc.",1,"http://digitalcollections.nypl.org/collections/80e51000-c607-012f-288f-58d385a7bc34"
"8589ea70-c607-012f-ac01-58d385a7bc34",27954,"'Ajâ'ib al-makhlûqât va gharâ'ib al-mawjûdât. (In Persian translation by an unknown author).","","al-Qazwînî, Zakarîyâ ibn Muhammad ibn Mahmûd (d. 682 [1283])","ca. 947 [1540]",1540,"","","","Citation/References Note: Schmitz, II.5.","Mountains | Birds | Animals | Manuscripts, Persian","","","","","still image","","","","Spencer Coll. Pers. ms. 49","","","","","","","Polished dark cream paper with replacement pages (ff.41-42, 54-68).  371 folios. 23 x 13 cm (trimmed). Nasta''lîq. 480 miniatures.","","","Shîrâz?",4,"http://digitalcollections.nypl.org/collections/8589ea70-c607-012f-ac01-58d385a7bc34"
"86452f10-c607-012f-604a-58d385a7bc34",27956,"The Gentleman's magazine","Gentleman's magazine Jan. 1834-June 1856","",1731,1731,1907,"English","","Numbering Peculiarities Note: Vol. numbers irregular: v. 53-103 are each in 2 pts. and are later counted as v. 53-154; v. 155-199 called new ser., v. 1-45; v. 200 omitted in numbering; v. 201-219 called also new ser., v. 1-19; v. 220-224 called also new ser., v. 1-5; v. 225-241 called ""entirely"" new ser., v. 1-17; v. 242-248 called v. 240-246.","","","","","","text | still image","Periodicals","b15092064","","*DA (Gentleman's magazine. London, England)","","","","","","1570611","v. 1-303, no. [3]; Jan. 1731-Sept. 1907.","","s.n.","London",2,"http://digitalcollections.nypl.org/collections/86452f10-c607-012f-604a-58d385a7bc34"
"8e831e00-c607-012f-385b-58d385a7bc34",27977,"The Star Spangled Banner.","","Smith, John Stafford (1750-1836) | Key, Francis Scott (1779-1843) | Carr, Thomas (1780?-1849)","1814",1814,"","","","General Note: Music ascribed to John Stafford Smith; Words by Francis Scott Key.","National songs","","","","","","","b10513785","","JPG 78-2 Locked case","","","","","","","[2] p. 33 cm.","","Printed and sold at Carrs Music Store, 36 Baltimore Street","Baltimore",1,"http://digitalcollections.nypl.org/collections/8e831e00-c607-012f-385b-58d385a7bc34"
"925f6690-c607-012f-084a-58d385a7bc34",27988,"American political caricatures [1841-1856].","","",1841,1841,1856,"","","General Note: Caricatures on topics including the 1851 America's Cup race, the Cuban insurrection of 1849-1851, Anti-Catholicism, miscegenation, political elections, slavery, and temperance.  Individuals portrayed include James Buchanan, Stephen Douglas, Millard Fillmore, John C. Fremont, Jenny Lind, Queen Victoria, and the fictitious character Brother Jonathan.","United States | History","","","","","still image","","b16513338","","MEZYRS","","","","","","","13 prints : etching, engraving, lithograph, some col. ; 28.7 x 41 cm. or smaller.","","","",1,"http://digitalcollections.nypl.org/collections/925f6690-c607-012f-084a-58d385a7bc34"
"93b9ac40-c607-012f-0176-58d385a7bc34",27992,"David Garrick manuscript materials and ephemera, 1730-1900 : portfolio","David Garrick manuscript materials and ephemera, 1730-1900 : portfolio","Stead, Hiram | Garrick, David, 1717-1779",1730,1730,1900,"","","Ownership and Custodial History Note: *T-Mss 1933-001","","Garrick, David, 1717-1779","","","","","","b16432195","","8MWEZ + n.c. 793","","","","","","","1 portfolio","","","",2,"http://digitalcollections.nypl.org/collections/93b9ac40-c607-012f-0176-58d385a7bc34"
